,DBN,School_Name,Num of SAT Test Takers,SAT Critical Reading Avg. Score,SAT Math Avg. Score,SAT Writing Avg. Score,avg_sat_score,schoolyear,frl_percent,total_enrollment,ell_percent,sped_percent,asian_per,black_per,hispanic_per,white_per,male_per,Borough
1095,29Q494,"LAW, GOVERNMENT AND COMMUNITY SERVICE HIGH SCHOOL",52,385,377,377,1139,20102011,56.1,430,1.9,13.3,4.4,82.3,8.8,1.2,46,Queens
1096,29Q494,"LAW, GOVERNMENT AND COMMUNITY SERVICE HIGH SCHOOL",52,385,377,377,1139,20112012,45.1,454,2.9,13.9,4.4,83.3,10.6,0.9,48.7,Queens
1097,29Q496,"BUSINESS, COMPUTER APPLICATIONS & ENTREPRENEURSHIP HIGH SCHOOL",49,379,414,359,1152,20092010,37.4,476,3.4,13.2,5,86.1,5.3,1.3,68.5,Queens
1098,29Q496,"BUSINESS, COMPUTER APPLICATIONS & ENTREPRENEURSHIP HIGH SCHOOL",49,379,414,359,1152,20102011,55.1,364,4.7,18.1,6,84.3,5.2,1.4,69.8,Queens
1099,29Q496,"BUSINESS, COMPUTER APPLICATIONS & ENTREPRENEURSHIP HIGH SCHOOL",49,379,414,359,1152,20112012,43.5,353,6.5,19,6.2,85.3,5.4,0.8,67.1,Queens
1100,29Q498,HUMANITIES & ARTS MAGNET HIGH SCHOOL,62,393,381,377,1151,20092010,70.4,475,1.7,11.8,1.5,89.9,6.3,0.4,43.2,Queens
1101,29Q498,HUMANITIES & ARTS MAGNET HIGH SCHOOL,62,393,381,377,1151,20102011,62.7,483,2.9,13,2.3,90.7,6,0.6,41.2,Queens
1102,29Q498,HUMANITIES & ARTS MAGNET HIGH SCHOOL,62,393,381,377,1151,20112012,51.5,481,3.5,14.8,4,85.9,8.5,1.5,42.8,Queens
1103,30Q301,ACADEMY FOR CAREERS IN TELEVISION AND FILM,98,410,440,405,1255,20092010,75.8,219,2.3,15.5,6.4,23.7,50.2,17.4,53,Queens
1104,30Q301,ACADEMY FOR CAREERS IN TELEVISION AND FILM,98,410,440,405,1255,20102011,72.1,314,3.5,13.7,5.4,23.2,52.2,18.8,52.5,Queens
1105,30Q301,ACADEMY FOR CAREERS IN TELEVISION AND FILM,98,410,440,405,1255,20112012,54.1,419,2.9,14.6,6,20.5,53.5,18.9,53.2,Queens
1106,30Q445,WILLIAM CULLEN BRYANT HIGH SCHOOL,395,414,449,412,1275,20092010,26.9,3096,20.3,10.9,26.7,8.4,49.5,14.6,51.5,Queens
1107,30Q445,WILLIAM CULLEN BRYANT HIGH SCHOOL,395,414,449,412,1275,20102011,30.1,3010,19,11.8,27.1,8,49.4,14.5,52.3,Queens
1108,30Q445,WILLIAM CULLEN BRYANT HIGH SCHOOL,395,414,449,412,1275,20112012,33.7,2945,17.9,12.1,28.9,7.3,48.8,14.5,53.7,Queens
1109,30Q450,LONG ISLAND CITY HIGH SCHOOL,392,403,420,395,1218,20092010,76.7,3300,13.8,12.1,15.8,12.7,58.8,11.8,51.9,Queens
1110,30Q450,LONG ISLAND CITY HIGH SCHOOL,392,403,420,395,1218,20102011,72.1,3508,13.8,12.3,14.7,11.9,61.1,12.1,50.5,Queens
1111,30Q450,LONG ISLAND CITY HIGH SCHOOL,392,403,420,395,1218,20112012,62.8,3386,13.2,13.8,13.2,11.4,62.7,12.5,51.3,Queens
1112,30Q501,FRANK SINATRA SCHOOL OF THE ARTS HIGH SCHOOL,174,504,496,494,1494,20092010,38.3,725,0.3,2.6,10.8,18.3,28.7,36.8,30.9,Queens
1113,30Q501,FRANK SINATRA SCHOOL OF THE ARTS HIGH SCHOOL,174,504,496,494,1494,20102011,30.9,736,0.3,1.8,10.6,19.2,27.3,41.8,30.8,Queens
1114,30Q501,FRANK SINATRA SCHOOL OF THE ARTS HIGH SCHOOL,174,504,496,494,1494,20112012,29.7,756,0.1,1.9,8.7,16.9,27.2,46.3,30,Queens
1115,30Q502,INFORMATION TECHNOLOGY HIGH SCHOOL,148,407,434,398,1239,20092010,78.9,982,9.9,15.5,14.6,16.2,56.9,11.2,71.3,Queens
1116,30Q502,INFORMATION TECHNOLOGY HIGH SCHOOL,148,407,434,398,1239,20102011,82.6,945,9.8,17.1,14.9,17.9,57.1,9.9,72.6,Queens
1117,30Q502,INFORMATION TECHNOLOGY HIGH SCHOOL,148,407,434,398,1239,20112012,73.7,917,9.6,16,15.6,18.1,56.6,9.4,71.8,Queens
1118,30Q555,NEWCOMERS HIGH SCHOOL,143,323,475,329,1127,20092010,86.9,915,89.4,0,38.7,4.4,52.1,4.2,53.9,Queens
1119,30Q555,NEWCOMERS HIGH SCHOOL,143,323,475,329,1127,20102011,86.6,1044,90.4,0,44.7,5.5,45.2,4.4,54.1,Queens
1120,30Q555,NEWCOMERS HIGH SCHOOL,143,323,475,329,1127,20112012,81.2,932,90.3,0,48.3,5.6,43.5,2.6,53.2,Queens
1121,30Q575,ACADEMY OF AMERICAN STUDIES,135,487,492,491,1470,20092010,56,706,6.4,9.8,30.6,8.1,33,28.3,43.6,Queens
1122,30Q575,ACADEMY OF AMERICAN STUDIES,135,487,492,491,1470,20102011,68.9,684,6,8.5,30.7,8.2,32.2,28.9,45.6,Queens
1123,30Q575,ACADEMY OF AMERICAN STUDIES,135,487,492,491,1470,20112012,52.4,704,5.7,8,29.1,6.8,34.7,29.4,45,Queens
1124,30Q580,BACCALAUREATE SCHOOL FOR GLOBAL EDUCATION,61,524,568,544,1636,20092010,46.9,424,0.5,0.7,24.1,5.4,28.1,41.3,43.9,Queens
1125,30Q580,BACCALAUREATE SCHOOL FOR GLOBAL EDUCATION,61,524,568,544,1636,20102011,46.9,408,0,0.2,30.6,4.9,26,38,45.6,Queens
1126,30Q580,BACCALAUREATE SCHOOL FOR GLOBAL EDUCATION,61,524,568,544,1636,20112012,32.2,440,0,0.2,34.8,3.2,24.3,37.3,44.8,Queens
1127,31R047,CSI HIGH SCHOOL FOR INTERNATIONAL STUDIES,137,452,451,450,1353,20092010,32.6,492,0,12.2,11.8,11.4,17.9,57.7,42.1,Staten Island
1128,31R047,CSI HIGH SCHOOL FOR INTERNATIONAL STUDIES,137,452,451,450,1353,20102011,38.6,526,0.2,13.9,12.4,12,18.4,56.5,42,Staten Island
1129,31R047,CSI HIGH SCHOOL FOR INTERNATIONAL STUDIES,137,452,451,450,1353,20112012,29,532,0.2,13.9,11.5,12,17.9,58.5,41.5,Staten Island
1130,31R064,GAYNOR MCCOWN EXPEDITIONARY LEARNING SCHOOL,61,398,412,385,1195,20092010,50.7,201,1.5,24.4,5.5,14.4,17.9,52.2,56.2,Staten Island
1131,31R064,GAYNOR MCCOWN EXPEDITIONARY LEARNING SCHOOL,61,398,412,385,1195,20102011,49.3,302,0.7,23.8,6.3,14.6,19.2,59.6,54.6,Staten Island
1132,31R064,GAYNOR MCCOWN EXPEDITIONARY LEARNING SCHOOL,61,398,412,385,1195,20112012,35.4,408,1,22.8,5.9,15.7,17.6,60,52,Staten Island
1133,31R080,THE MICHAEL J. PETRIDES SCHOOL,107,472,488,466,1426,20092010,40.6,1320,1.3,17.5,8,18.3,15.8,56.1,49.5,Staten Island
1134,31R080,THE MICHAEL J. PETRIDES SCHOOL,107,472,488,466,1426,20102011,43.7,1315,1.7,17.7,8.2,18,15.9,56.5,49.2,Staten Island
1135,31R080,THE MICHAEL J. PETRIDES SCHOOL,107,472,488,466,1426,20112012,32.3,1308,1.6,18.5,8.1,18.8,16.9,55.9,49.2,Staten Island
1136,31R440,NEW DORP HIGH SCHOOL,391,424,437,416,1277,20092010,51.6,2296,5.4,15.3,6.8,11.7,23.2,53.7,52.4,Staten Island
1137,31R440,NEW DORP HIGH SCHOOL,391,424,437,416,1277,20102011,50.9,2476,5.7,16.4,6.9,12.9,26.1,53.8,53.6,Staten Island
1138,31R440,NEW DORP HIGH SCHOOL,391,424,437,416,1277,20112012,42.3,2658,5.9,16.9,7,12.1,27.3,53.3,52.5,Staten Island
1139,31R445,PORT RICHMOND HIGH SCHOOL,271,424,438,417,1279,20092010,58.1,2267,5.1,16.1,6.8,30.4,35.8,26.2,51.4,Staten Island
1140,31R445,PORT RICHMOND HIGH SCHOOL,271,424,438,417,1279,20102011,58.9,2272,4.3,19.1,6.8,31.1,35.7,25.7,52.9,Staten Island
1141,31R445,PORT RICHMOND HIGH SCHOOL,271,424,438,417,1279,20112012,53.3,2151,5.3,20.9,6.8,30.9,37.6,24.2,54.8,Staten Island
1142,31R450,CURTIS HIGH SCHOOL,375,437,435,429,1301,20092010,53.8,2654,6.2,12.7,6.7,38.4,30.6,22,45.9,Staten Island
1143,31R450,CURTIS HIGH SCHOOL,375,437,435,429,1301,20102011,59.5,2565,6,14.6,7.5,37.9,31.1,22.9,45.5,Staten Island
1144,31R450,CURTIS HIGH SCHOOL,375,437,435,429,1301,20112012,54.3,2552,6.1,14.7,7.3,38.4,31.9,21.8,46.4,Staten Island
1145,31R455,TOTTENVILLE HIGH SCHOOL,807,462,486,470,1418,20092010,14.6,3876,1.6,12.5,6.1,1.8,9.8,81.7,50.6,Staten Island
1146,31R455,TOTTENVILLE HIGH SCHOOL,807,462,486,470,1418,20102011,18.5,3813,1.7,13.2,5.5,1.9,9.9,82.3,49.8,Staten Island
1147,31R455,TOTTENVILLE HIGH SCHOOL,807,462,486,470,1418,20112012,18.4,3875,1.4,13.9,5.4,2.1,9.9,82.1,49.6,Staten Island
1148,31R460,SUSAN E. WAGNER HIGH SCHOOL,535,455,474,459,1388,20092010,43.6,3307,3.7,15.5,15.1,10.9,22.1,50.6,49.6,Staten Island
1149,31R460,SUSAN E. WAGNER HIGH SCHOOL,535,455,474,459,1388,20102011,48.4,3162,3.4,17.4,15.1,10.7,23.2,50.4,49.8,Staten Island
1150,31R460,SUSAN E. WAGNER HIGH SCHOOL,535,455,474,459,1388,20112012,41.4,3243,3.4,18.8,14.6,11.3,24.1,49.4,50.8,Staten Island
1151,31R470,CONCORD HIGH SCHOOL,10,466,455,414,1335,20092010,65.2,170,0.6,12.4,2.4,30.6,31.8,34.7,48.2,Staten Island
1152,31R470,CONCORD HIGH SCHOOL,10,466,455,414,1335,20102011,62.4,168,2.4,20.2,1.2,33.9,37.5,25,45.2,Staten Island
1153,31R470,CONCORD HIGH SCHOOL,10,466,455,414,1335,20112012,56.9,179,2.2,17.3,1.7,38,39.7,19.6,45.8,Staten Island
1154,31R600,RALPH R. MCKEE CAREER AND TECHNICAL EDUCATION HIGH SCHOOL,94,416,422,397,1235,20092010,64,753,3.6,23.5,4.5,42.6,29.2,21.2,70.7,Staten Island
1155,31R600,RALPH R. MCKEE CAREER AND TECHNICAL EDUCATION HIGH SCHOOL,94,416,422,397,1235,20102011,63.2,741,4.3,26.2,4.9,40.4,32.8,21.9,70.2,Staten Island
1156,31R600,RALPH R. MCKEE CAREER AND TECHNICAL EDUCATION HIGH SCHOOL,94,416,422,397,1235,20112012,59.7,675,3.6,26.2,4.6,40.3,33.2,21.6,67.1,Staten Island
1157,31R605,STATEN ISLAND TECHNICAL HIGH SCHOOL,227,635,682,636,1953,20092010,13.8,1015,0,1,28.6,2.2,4.9,63.8,59.3,Staten Island
1158,31R605,STATEN ISLAND TECHNICAL HIGH SCHOOL,227,635,682,636,1953,20112012,17,1104,0.1,0.5,31.8,1.1,5.3,61.3,57,Staten Island
1159,32K403,ACADEMY FOR ENVIRONMENTAL LEADERSHIP,50,380,366,352,1098,20092010,95.2,372,18.8,13.2,1.1,26.1,71.8,0.8,48.1,Brooklyn
1160,32K403,ACADEMY FOR ENVIRONMENTAL LEADERSHIP,50,380,366,352,1098,20102011,93.8,354,30.5,16.7,0.6,22.3,75.1,0.8,48.6,Brooklyn
1161,32K403,ACADEMY FOR ENVIRONMENTAL LEADERSHIP,50,380,366,352,1098,20112012,88.7,362,32.9,17.7,0.6,21,77.1,0.8,50,Brooklyn
1162,32K545,EBC HIGH SCHOOL FOR PUBLIC SERVICE–BUSHWICK,88,384,409,361,1154,20092010,93.1,710,14.5,10,1.3,11,86.2,0.8,50.3,Brooklyn
1163,32K545,EBC HIGH SCHOOL FOR PUBLIC SERVICE–BUSHWICK,88,384,409,361,1154,20102011,91,675,15.6,10.2,1.5,9.3,87.6,0.9,52.6,Brooklyn
1164,32K545,EBC HIGH SCHOOL FOR PUBLIC SERVICE–BUSHWICK,88,384,409,361,1154,20112012,86.9,606,15.3,12.2,1.7,9.2,88.1,0.7,52.1,Brooklyn
1165,32K549,BUSHWICK SCHOOL FOR SOCIAL JUSTICE,75,348,353,334,1035,20092010,85.7,420,13.8,15,0.5,30.7,66.7,1.2,49.3,Brooklyn
1166,32K549,BUSHWICK SCHOOL FOR SOCIAL JUSTICE,75,348,353,334,1035,20102011,82.9,420,17.1,17.6,0.5,29,68.6,1,48.6,Brooklyn
1167,32K549,BUSHWICK SCHOOL FOR SOCIAL JUSTICE,75,348,353,334,1035,20112012,75.1,434,18.2,18.4,0.5,28.3,68.7,1.8,48.4,Brooklyn
1168,32K552,ACADEMY OF URBAN PLANNING,67,342,364,354,1060,20092010,74.4,469,15.4,16.8,1.1,34.8,62.3,1.7,49.3,Brooklyn
1169,32K552,ACADEMY OF URBAN PLANNING,67,342,364,354,1060,20102011,75.2,471,19.5,19.7,1.3,31,65.8,1.7,52.7,Brooklyn
1170,32K552,ACADEMY OF URBAN PLANNING,67,342,364,354,1060,20112012,77.1,398,23.9,22.1,1.5,26.4,70.4,1,54.5,Brooklyn
1171,32K554,ALL CITY LEADERSHIP SECONDARY SCHOOL,39,428,465,422,1315,20092010,94.2,251,2.4,5.2,1.6,18.3,80.1,0,54.6,Brooklyn
1172,32K554,ALL CITY LEADERSHIP SECONDARY SCHOOL,39,428,465,422,1315,20102011,93.6,238,3.4,5.5,2.1,17.6,79.4,0.4,53.8,Brooklyn
1173,32K554,ALL CITY LEADERSHIP SECONDARY SCHOOL,39,428,465,422,1315,20112012,81.4,263,2.7,4.9,5.3,12.9,79.5,1.5,52.1,Brooklyn
1174,32K556,BUSHWICK LEADERS HIGH SCHOOL FOR ACADEMIC EXCELLENCE,23,347,358,350,1055,20092010,94.4,481,21.2,17,1,16.8,81.3,0.4,50.9,Brooklyn
1175,32K556,BUSHWICK LEADERS HIGH SCHOOL FOR ACADEMIC EXCELLENCE,23,347,358,350,1055,20102011,96.7,500,20.2,17.6,0.6,18.4,80.4,0.2,54,Brooklyn
1176,32K556,BUSHWICK LEADERS HIGH SCHOOL FOR ACADEMIC EXCELLENCE,23,347,358,350,1055,20112012,88,462,18.2,18.6,0.9,21.2,77.3,0,53.2,Brooklyn
